comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
FG0189:FG0295	0.604	2	1	2	1	0	1	1	2	1	1	3	1	2	1	0.472	0.432	0.202	0.632	0.0	0.621	0.418	0.512	0.749	0.233	0.17	1.0	0.311	1.0
FG0189:FG0307	0.496	1	1	2	1	1	0	2	1	1	1	0	2	1	3	0.218	0.409	0.265	0.127	0.536	0.0	0.418	0.447	1.0	0.233	0.0	0.531	0.689	0.321
FG0189:FG0309	0.422	1	1	1	1	2	1	1	1	1	0	2	0	1	2	0.543	1.0	0.136	0.269	0.676	1.0	0.418	0.136	0.07	0.0	0.343	0.0	0.311	0.574
FG0189:FG0350	0.509	1	1	2	1	1	1	2	3	1	2	1	1	1	2	0.331	0.236	0.599	0.2	0.865	0.708	0.39	0.421	1.0	0.606	0.16	0.433	0.238	0.215
FG0189:FG0356	0.582	1	1	2	2	1	1	2	3	1	1	1	1	2	2	1.0	0.401	0.324	0.63	0.511	1.0	0.29	0.567	0.87	0.233	0.288	0.7	0.245	0.426
FG0189:FG0358	0.419	0	1	1	1	1	1	1	1	1	1	1	2	1	1	0.0	0.26	0.136	0.842	1.0	0.447	0.418	0.279	0.07	0.385	0.16	0.147	0.311	0.86
FG0189:FG0362	0.337	1	1	1	1	1	1	1	3	0	1	1	0	1	2	0.549	1.0	0.136	0.392	0.124	0.583	0.582	0.238	0.0	0.233	0.84	0.0	0.207	0.139
FG0189:FG0370	0.5	0	1	3	1	0	1	1	2	0	1	1	1	3	1	0.0	0.321	0.216	0.661	0.0	1.0	0.582	0.721	0.0	0.5	0.16	0.904	0.252	0.574
FG0189:FG0391	0.569	0	0	2	1	0	1	2	2	1	1	2	1	1	1	0.0	0.0	0.444	1.0	0.0	1.0	0.486	0.142	0.33	1.0	0.391	0.288	0.912	0.574
FG0189:FG0410	0.416	0	1	1	1	1	1	1	1	1	1	1	0	2	1	0.0	0.75	0.136	0.603	0.634	0.519	0.582	0.171	0.609	0.233	0.16	0.0	0.542	0.502
FG0189:FG0438	0.48	1	1	2	1	0	1	1	2	1	1	2	2	1	1	0.186	0.25	0.425	0.603	0.0	1.0	1.0	0.332	1.0	0.233	0.16	0.553	0.311	0.265
FG0189:FG0444	0.607	1	0	2	0	2	1	1	2	1	1	2	1	2	2	0.484	0.0	0.599	0.0	0.693	1.0	0.582	0.721	1.0	0.163	0.23	0.484	0.46	0.358
FG0189:FG0447	0.497	1	1	1	0	0	1	1	2	0	2	2	2	2	1	0.494	0.693	0.136	0.0	0.0	1.0	0.582	0.721	0.0	0.244	0.679	0.628	0.424	0.253
FG0189:FG0467	0.63	1	0	1	1	0	1	1	1	1	1	1	1	2	2	1.0	0.0	0.056	0.834	0.0	1.0	1.0	0.136	0.452	0.738	1.0	0.863	0.311	0.479
FG0189:FG0474	0.538	0	1	2	1	1	1	2	1	1	1	3	2	2	2	0.0	0.26	0.599	0.555	0.334	0.171	0.479	0.28	0.81	0.233	0.484	0.526	0.311	0.387
FG0189:FG0477	0.61	0	1	2	1	1	1	1	2	1	2	2	1	1	1	0.0	1.0	0.599	0.699	0.43	1.0	0.32	0.167	0.38	0.333	0.173	0.328	1.0	0.826
FG0189:FG0478	0.37	1	0	2	1	0	0	1	2	1	2	2	1	2	2	1.0	0.0	0.599	0.077	0.0	0.0	0.582	0.201	0.14	0.385	0.215	0.49	0.544	0.101
FG0189:FG0479	0.411	1	1	2	1	1	1	2	2	1	3	1	1	2	1	1.0	0.24	0.599	0.268	0.432	0.432	0.418	0.142	1.0	0.233	0.273	0.135	0.204	0.184
FG0189:FG0485	0.474	1	1	2	1	2	1	1	2	1	2	1	1	2	2	0.543	0.648	0.599	0.836	0.249	0.155	0.582	0.538	0.221	0.309	0.311	0.062	0.311	0.574
FG0189:FG0487	0.665	1	2	1	1	1	2	1	2	2	3	2	1	2	2	0.306	0.24	0.136	1.0	1.0	0.601	0.498	0.429	0.42	0.244	0.529	0.109	0.63	0.574
FG0189:FG0490	0.456	1	1	1	0	0	1	1	2	1	2	1	1	1	2	1.0	0.259	0.265	0.0	0.0	0.581	0.451	0.408	0.711	0.61	0.295	0.223	0.311	0.426
FG0189:FG0516	0.608	1	1	3	1	1	1	1	2	1	2	3	2	2	2	1.0	1.0	0.36	1.0	0.744	0.571	0.582	0.532	0.392	0.429	0.335	0.317	0.202	0.481
FG0189:FG0518	0.611	1	2	3	1	0	2	2	1	1	1	1	1	1	2	1.0	0.473	0.338	0.732	0.0	0.42	0.582	1.0	0.235	0.848	0.71	0.434	0.366	0.574
FG0189:FG0521	0.395	1	0	2	2	1	2	1	1	1	1	1	1	1	1	0.351	0.0	0.471	0.303	0.207	0.531	0.141	0.136	0.628	0.233	0.16	0.365	0.689	0.436
FG0189:FG0529	0.397	0	1	1	1	0	0	2	2	1	3	2	2	1	1	0.0	0.118	0.136	0.421	0.0	0.0	0.418	0.578	0.211	0.538	0.623	0.132	0.236	0.574
FG0189:FG0530	0.475	1	0	2	1	1	1	1	2	1	1	1	1	1	3	0.416	0.0	0.159	1.0	0.734	0.369	0.418	0.721	1.0	0.233	0.16	0.131	0.421	0.426
FG0189:FG0538	0.582	1	0	2	1	0	1	1	2	2	0	1	1	2	2	1.0	0.0	0.138	0.37	0.0	0.858	0.582	0.638	0.552	0.0	0.84	1.0	0.28	0.419
FG0189:FG0549	0.568	1	1	1	1	1	1	1	1	1	1	1	0	1	2	0.178	0.392	0.136	0.881	0.406	1.0	0.582	0.858	0.749	0.233	0.84	0.0	0.689	0.574
FG0189:FG0551	0.477	1	1	1	1	1	0	3	1	1	1	2	1	2	2	0.549	0.352	0.401	0.584	0.189	0.0	0.347	0.136	0.147	0.767	0.346	1.0	0.311	0.256
FG0189:FG0560	0.572	0	1	2	0	1	1	1	3	1	2	2	1	2	1	0.0	0.132	0.599	0.0	1.0	1.0	0.412	0.172	1.0	0.236	0.448	0.094	0.485	0.774
FG0189:FG0565	0.424	1	1	1	1	0	0	1	1	1	2	1	1	1	3	1.0	0.246	0.136	1.0	0.0	0.0	0.579	0.136	0.424	0.505	0.16	0.677	0.311	0.259
FG0189:FG0566	0.479	1	1	2	0	2	0	1	3	0	3	1	1	2	1	0.416	0.754	0.599	0.0	0.155	0.0	0.418	0.445	0.0	0.427	0.475	0.188	0.311	0.932
FG0189:FG0573	0.356	0	1	2	0	1	1	2	2	0	1	1	0	1	1	0.0	1.0	0.599	0.0	0.685	0.472	0.265	0.721	0.0	0.233	0.16	0.0	0.311	0.436
FG0189:FG0589	0.516	1	1	2	1	1	2	2	1	1	2	2	0	1	1	0.28	1.0	0.599	0.148	0.845	0.566	0.418	0.858	0.134	0.633	0.84	0.0	0.115	0.574
FG0189:FG0590	0.503	1	3	2	1	1	0	1	2	2	1	2	2	1	2	1.0	0.206	0.599	1.0	0.107	0.0	0.418	0.354	0.676	0.233	0.252	0.389	0.316	0.574
FG0189:FG0593	0.682	1	1	2	2	1	1	1	2	1	2	2	2	1	2	1.0	0.721	0.456	0.529	0.296	1.0	0.582	0.28	0.883	0.29	0.386	0.313	1.0	0.364
FG0189:KH004_2_019_H9/	0.31	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1.0	0.0	0.136	1.0	0.0	0.0	0.418	0.136	0.0	0.233	0.84	0.0	0.311	0.426
FG0189:Mal31/	0.689	0	1	2	0	1	1	1	2	1	1	1	1	1	1	0.0	1.0	0.599	0.0	1.0	1.0	0.582	0.721	1.0	0.767	0.16	1.0	0.689	0.574
FG0198:FG0220	0.563	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1.0	0.138	0.236	0.389	0.816	0.652	1.0	0.117	0.745	0.23	0.864	1.0	0.372	0.104
FG0198:FG0221	0.648	0	1	2	1	1	2	1	2	3	2	1	1	1	2	0.0	1.0	0.524	0.389	0.459	0.203	0.804	0.117	0.425	0.478	1.0	0.805	0.93	0.427
FG0198:FG0232	0.553	0	2	2	0	2	1	1	3	3	2	1	3	2	1	0.0	0.287	0.524	0.0	0.505	0.348	1.0	0.358	0.389	0.214	0.59	0.298	0.626	0.56
FG0198:FG0260	0.467	0	1	3	1	1	0	1	1	1	1	2	1	2	2	0.0	0.608	0.472	0.389	0.228	0.0	0.303	1.0	0.171	0.06	0.211	0.889	0.659	0.317
FG0198:FG0261	0.657	0	1	2	1	1	2	1	1	2	2	1	2	2	1	0.0	0.59	0.236	0.611	0.128	0.348	1.0	1.0	0.297	0.478	0.63	0.401	0.786	1.0
FG0198:FG0264	0.384	0	2	3	1	0	1	1	1	2	3	1	2	3	1	0.0	0.283	0.319	0.389	0.0	0.562	0.138	0.117	0.231	0.299	0.59	0.298	0.472	0.192
FG0198:FG0266	0.443	1	1	1	1	0	1	1	0	1	1	1	1	2	0	0.887	1.0	0.24	1.0	0.0	0.652	0.779	0.0	0.85	0.478	0.398	0.213	0.556	0.0
FG0198:FG0268	0.349	0	0	1	1	2	2	0	1	2	1	0	1	1	1	0.0	0.0	0.123	0.389	0.501	0.348	0.0	0.744	0.08	0.349	0.0	0.298	0.93	0.098
FG0198:FG0272	0.562	1	1	2	2	2	2	1	1	1	1	3	2	1	0	1.0	0.379	0.524	0.389	0.714	0.129	1.0	0.117	0.93	0.402	0.498	0.592	0.93	0.0
FG0198:FG0288	0.553	2	1	2	1	2	2	1	1	2	1	2	1	2	2	0.507	1.0	0.532	0.611	0.408	0.159	0.411	0.712	0.08	0.522	0.346	0.298	0.468	0.329
FG0198:FG0290	0.435	1	1	2	2	1	1	1	1	2	1	2	2	1	1	0.416	0.093	0.524	0.389	0.902	0.652	0.247	0.631	0.08	0.376	0.15	0.291	0.475	0.301
FG0198:FG0292	0.397	0	1	2	1	1	2	1	1	2	0	2	2	2	1	0.0	0.549	0.524	0.611	1.0	0.134	0.549	0.534	0.08	0.0	0.472	0.364	0.094	0.214
FG0198:FG0293	0.544	0	1	2	1	1	1	1	2	2	1	2	2	2	1	0.0	0.341	0.524	0.611	0.067	0.348	0.895	0.362	0.244	0.751	0.412	0.592	0.419	0.594
FG0198:FG0295	0.562	2	1	3	1	1	2	0	1	2	1	2	2	2	1	0.472	0.432	0.524	1.0	1.0	0.084	0.0	0.395	0.863	0.522	0.17	0.592	0.659	0.385
FG0198:FG0307	0.406	1	1	2	2	1	1	1	2	1	1	1	2	1	2	0.218	0.409	0.236	0.389	0.464	0.652	0.096	0.343	0.85	0.522	0.179	0.531	0.07	0.258
FG0198:FG0309	0.416	1	1	2	1	2	1	0	1	3	2	1	1	1	1	0.543	1.0	0.524	0.12	0.139	0.348	0.0	0.117	0.08	0.522	0.343	0.298	0.93	0.252
FG0198:FG0350	0.437	1	1	1	2	1	2	1	2	1	2	0	1	2	2	0.331	0.236	0.24	0.389	0.135	0.348	0.641	0.304	0.85	0.192	0.0	0.726	0.271	0.313
FG0198:FG0356	0.553	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1.0	0.401	0.524	0.241	0.489	0.348	0.244	0.934	0.79	0.522	0.448	0.292	0.374	0.626
FG0198:FG0358	0.41	0	1	2	2	0	1	0	2	1	2	0	1	1	2	0.0	0.26	0.524	0.611	0.0	0.206	0.0	0.186	0.07	0.522	0.0	0.547	0.93	0.385
FG0198:FG0362	0.662	1	1	2	2	2	2	1	2	2	1	1	1	2	2	0.549	1.0	0.524	0.392	0.769	0.417	1.0	0.349	0.08	0.522	1.0	0.298	0.632	0.435
FG0198:FG0370	0.453	0	1	2	1	1	1	1	1	2	2	0	1	2	0	0.0	0.321	0.473	1.0	1.0	0.348	1.0	0.883	0.08	0.478	0.0	0.592	0.278	0.0
FG0198:FG0391	0.373	0	0	2	1	1	1	2	2	2	1	2	2	2	0	0.0	0.0	0.24	0.611	1.0	0.348	0.486	0.224	0.25	0.196	0.551	0.298	0.189	0.0
FG0198:FG0410	0.417	0	1	2	1	1	2	1	2	2	1	0	1	2	0	0.0	0.75	0.524	1.0	0.366	0.481	1.0	0.307	0.529	0.522	0.0	0.298	0.176	0.0
FG0198:FG0438	0.655	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0.186	0.25	0.24	1.0	1.0	0.348	0.617	0.215	0.85	0.522	0.128	1.0	0.93	0.839
FG0198:FG0444	0.49	1	0	1	1	1	1	1	1	1	2	1	2	2	2	0.484	0.0	0.24	0.389	0.153	0.348	1.0	0.883	0.85	0.522	0.23	0.111	0.54	0.358
FG0198:FG0447	0.587	1	1	2	1	1	1	1	1	2	1	2	1	2	1	0.494	0.693	0.524	0.389	1.0	0.348	1.0	0.883	0.08	0.278	0.529	0.835	0.576	0.321
FG0198:FG0467	0.571	1	0	3	2	1	1	1	1	2	2	1	1	2	2	1.0	0.0	0.236	0.522	1.0	0.348	0.566	0.117	0.372	0.478	0.791	0.592	0.47	0.356
FG0198:FG0474	0.514	0	1	1	1	1	1	1	2	2	1	2	3	2	1	0.0	0.26	0.234	0.166	0.666	0.481	0.479	0.392	0.73	0.522	0.484	0.526	0.528	0.354
FG0198:FG0477	0.392	0	1	1	2	1	1	1	2	3	2	1	2	2	1	0.0	1.0	0.24	0.611	0.57	0.348	0.098	0.445	0.38	0.114	0.173	0.328	0.281	0.211
FG0198:FG0478	0.487	1	0	1	1	1	1	1	0	2	2	1	2	2	3	1.0	0.0	0.24	0.312	1.0	0.652	1.0	0.0	0.07	0.402	0.215	0.49	0.282	0.374
FG0198:FG0479	0.432	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1.0	0.24	0.24	0.121	0.568	0.22	0.283	0.362	0.85	0.293	0.433	0.408	0.331	0.222
FG0198:FG0485	0.558	1	1	1	2	2	1	1	1	2	2	1	2	2	1	0.539	0.648	0.24	0.611	0.441	0.497	1.0	1.0	0.151	0.478	0.471	0.298	0.866	0.106
FG0198:FG0487	0.457	1	2	2	1	0	3	1	2	2	2	1	1	2	1	0.306	0.24	0.524	0.611	0.0	0.348	0.916	0.302	0.341	0.205	0.531	0.455	0.37	0.273
FG0198:FG0490	0.576	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1.0	0.259	0.236	0.389	1.0	0.072	0.869	0.541	0.64	0.088	0.455	0.298	0.93	0.624
FG0198:FG0516	0.515	1	1	2	1	1	2	1	1	2	2	2	3	2	1	1.0	1.0	0.193	0.611	0.256	0.429	1.0	0.415	0.322	0.244	0.495	0.317	0.249	0.197
FG0198:FG0518	0.502	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1.0	0.473	0.102	0.343	1.0	0.355	0.685	0.599	0.155	0.245	0.87	0.434	0.253	0.146
FG0198:FG0521	0.304	1	0	1	3	1	2	1	1	2	1	0	1	1	1	0.351	0.0	0.764	0.389	0.793	0.348	0.277	0.117	0.548	0.523	0.0	0.092	0.07	0.098
FG0198:FG0529	0.477	0	1	2	2	1	1	1	1	2	2	1	2	2	0	0.0	0.118	0.524	0.421	1.0	0.652	0.317	1.0	0.14	0.188	0.623	0.155	0.615	0.0
FG0198:FG0530	0.434	1	0	2	1	1	2	0	1	1	1	0	1	1	2	0.416	0.0	0.524	0.611	0.266	0.183	0.0	0.883	0.85	0.522	0.0	0.408	0.249	0.655
FG0198:FG0538	0.673	1	0	2	2	1	2	1	1	2	2	1	2	2	2	1.0	0.0	0.524	0.389	1.0	0.348	1.0	0.521	0.481	0.522	1.0	0.592	0.533	0.301
FG0198:FG0549	0.478	1	1	2	2	1	1	1	1	2	1	1	1	1	1	0.178	0.392	0.524	0.611	0.594	0.348	1.0	0.62	0.669	0.522	1.0	0.298	0.07	0.103
FG0198:FG0551	0.518	1	1	2	1	1	1	2	1	3	1	1	2	2	1	0.549	0.352	0.265	1.0	0.811	0.652	0.509	0.09	0.147	0.478	0.346	0.592	0.681	0.221
FG0198:FG0560	0.425	0	1	1	1	0	1	1	3	1	2	1	2	2	1	0.0	0.132	0.24	0.389	0.0	0.348	0.83	0.451	0.85	0.299	0.448	0.298	0.515	0.186
FG0198:FG0565	0.527	1	1	2	1	1	1	2	1	2	2	0	2	1	3	1.0	0.246	0.524	0.611	1.0	0.652	0.451	0.117	0.353	0.169	0.0	0.269	0.93	0.259
FG0198:FG0566	0.489	1	1	1	1	1	1	0	1	2	2	1	1	2	1	0.416	0.754	0.24	0.389	0.778	0.652	0.0	0.724	0.08	0.154	0.635	0.498	0.559	0.406
FG0198:FG0573	0.378	0	1	1	1	1	1	1	1	2	1	0	1	1	1	0.0	1.0	0.24	0.389	0.315	0.183	0.256	0.883	0.08	0.522	0.0	0.298	0.93	0.098
FG0198:FG0589	0.371	1	1	2	2	1	2	1	1	2	1	1	1	2	0	0.28	1.0	0.24	0.389	0.155	0.107	0.105	0.618	0.07	0.111	0.904	0.298	0.603	0.0
FG0198:FG0590	0.442	1	3	1	1	1	1	0	2	2	1	2	2	1	1	1.0	0.206	0.24	0.611	0.893	0.652	0.0	0.551	0.606	0.522	0.412	0.311	0.303	0.072
FG0198:FG0593	0.593	1	1	2	3	2	1	1	2	1	1	1	3	2	2	1.0	0.721	0.24	0.408	0.387	0.337	1.0	0.559	0.93	0.231	0.386	0.308	0.282	0.364
FG0198:KH004_2_019_H9/	0.62	1	0	2	1	1	1	0	1	2	1	1	1	1	1	1.0	0.0	0.524	0.611	1.0	0.652	0.0	0.117	0.08	0.522	1.0	0.298	0.93	1.0
FG0198:Mal31/	0.38	0	1	1	1	0	1	1	1	1	1	0	2	1	0	0.0	1.0	0.24	0.389	0.0	0.348	1.0	0.883	0.85	0.478	0.0	0.592	0.07	0.0
FG0220:FG0221	0.601	0	1	1	1	1	2	1	1	2	1	1	1	1	2	0.0	0.138	0.669	0.873	0.275	0.197	0.804	0.919	0.646	0.751	0.864	0.787	0.372	0.404
FG0220:FG0232	0.575	0	2	1	1	2	0	1	2	3	1	2	3	2	2	0.0	0.439	0.669	0.499	0.321	0.0	1.0	0.295	0.389	0.631	0.59	0.332	0.372	0.343
FG0220:FG0260	0.482	0	1	2	1	2	1	1	1	0	2	3	2	2	3	0.0	0.221	0.153	0.873	0.228	0.348	0.303	0.166	0.0	0.426	0.269	0.543	0.374	0.251
FG0220:FG0261	0.408	0	2	2	1	2	1	1	1	2	2	1	1	3	1	0.0	0.221	0.381	0.127	0.184	0.1	1.0	0.176	0.274	0.487	0.494	0.401	0.372	0.104
FG0220:FG0264	0.603	0	3	1	1	1	1	1	1	2	4	2	2	2	2	0.0	0.333	0.602	0.873	0.184	0.91	0.138	1.0	0.255	0.285	0.59	0.329	0.374	0.636
FG0220:FG0266	0.632	1	1	1	2	1	1	1	1	1	1	1	1	1	2	0.887	0.138	0.331	0.359	0.184	1.0	0.779	0.904	0.642	0.596	0.531	0.195	0.86	0.846
FG0220:FG0268	0.415	0	2	2	1	2	1	0	1	2	1	1	1	1	2	0.0	0.641	0.332	0.873	0.501	0.167	0.0	0.138	0.255	0.249	0.136	0.329	0.372	0.745
FG0220:FG0272	0.671	1	1	1	2	2	2	1	1	1	1	3	2	1	2	1.0	0.779	0.345	0.592	0.529	0.29	1.0	1.0	0.745	0.249	0.545	0.543	0.372	0.846
FG0220:FG0288	0.369	2	1	1	1	2	1	1	1	2	2	2	1	2	3	0.507	0.138	0.669	0.127	0.274	0.061	0.411	0.172	0.255	0.249	0.346	0.329	0.231	0.369
FG0220:FG0290	0.501	1	1	1	2	1	1	1	2	2	1	0	3	2	2	0.416	1.0	0.669	0.64	0.717	1.0	0.247	0.369	0.255	0.249	0.0	0.291	0.14	0.699
FG0220:FG0292	0.45	0	2	1	1	1	1	1	1	2	2	2	2	3	1	0.0	0.221	0.669	0.127	0.816	0.116	0.549	0.349	0.255	0.317	0.472	0.314	0.14	0.632
FG0220:FG0293	0.508	0	3	1	1	1	0	1	1	2	2	2	2	2	2	0.0	0.223	0.669	0.127	0.146	0.0	0.895	0.383	0.255	0.477	0.289	0.543	0.488	0.406
FG0220:FG0295	0.557	2	2	2	2	1	2	0	1	2	2	3	2	2	2	0.472	0.221	0.337	0.368	0.816	0.296	0.0	0.488	0.745	0.249	0.17	0.543	0.372	0.615
FG0220:FG0307	0.567	1	2	1	1	1	1	1	2	1	2	0	2	2	3	0.218	0.232	1.0	1.0	0.279	1.0	0.096	0.41	0.642	0.249	0.0	0.595	0.488	0.321
FG0220:FG0309	0.438	1	1	1	1	1	0	0	1	3	1	2	1	1	2	0.543	0.138	0.669	0.604	0.249	0.0	0.0	1.0	0.255	0.155	0.343	0.329	0.372	0.748
FG0220:FG0350	0.49	1	2	1	2	2	1	1	2	1	1	1	2	3	3	0.331	0.405	0.331	0.8	0.184	0.292	0.641	0.349	0.642	1.0	0.136	0.38	0.114	0.215
FG0220:FG0356	0.35	1	1	1	1	2	0	1	1	2	2	1	2	0	2	1.0	0.779	0.345	0.37	0.489	0.0	0.243	0.088	0.642	0.249	0.312	0.243	0.0	0.266
FG0220:FG0358	0.409	0	3	1	2	1	1	0	1	1	3	1	1	1	2	0.0	0.221	0.669	0.158	0.184	0.553	0.0	0.816	0.255	0.187	0.136	0.547	0.372	0.476
FG0220:FG0362	0.498	1	1	1	2	2	1	1	1	2	2	1	1	2	1	0.549	0.138	0.659	0.608	0.585	0.417	1.0	0.413	0.255	0.249	0.864	0.329	0.214	0.411
FG0220:FG0370	0.503	0	1	2	2	1	0	1	0	2	2	1	1	4	2	0.0	0.779	0.165	0.339	0.816	0.0	1.0	0.0	0.311	0.484	0.136	0.543	0.159	0.846
FG0220:FG0391	0.608	0	2	2	1	1	0	2	1	2	1	2	2	3	1	0.0	0.641	0.331	0.127	0.816	0.0	0.486	0.776	0.255	0.845	0.415	0.329	0.488	0.846
FG0220:FG0410	0.513	0	2	1	2	1	1	1	2	2	2	1	1	1	2	0.0	0.25	0.669	0.397	0.181	0.481	1.0	0.551	0.506	0.249	0.136	0.329	0.343	0.846
FG0220:FG0438	0.458	1	2	2	2	1	0	1	1	1	2	2	1	1	1	0.186	0.391	0.331	0.397	0.816	0.0	0.617	0.67	0.642	0.249	0.136	1.0	0.372	0.05
FG0220:FG0444	0.484	1	2	1	1	2	0	1	0	1	2	2	1	1	2	0.484	0.641	0.331	0.873	0.184	0.0	1.0	0.0	0.642	0.178	0.23	0.128	0.86	0.41
FG0220:FG0447	0.595	1	2	1	1	1	0	1	0	2	2	2	2	2	2	0.494	0.307	0.669	0.873	0.816	0.0	1.0	0.0	0.255	0.251	0.679	0.543	0.424	0.525
FG0220:FG0467	0.601	1	2	2	1	1	0	1	1	2	2	2	1	1	2	1.0	0.641	0.543	0.077	0.816	0.0	0.566	1.0	0.349	0.658	0.791	0.543	0.329	0.549
FG0220:FG0474	0.596	0	2	1	1	1	1	1	2	2	2	3	2	1	3	0.0	0.381	0.331	0.321	0.481	0.829	0.479	0.441	0.642	0.249	0.545	0.774	0.636	0.387
FG0220:FG0477	0.468	0	1	1	2	1	0	1	1	3	2	2	2	2	2	0.0	0.138	0.331	0.301	0.385	0.0	0.098	0.555	0.38	0.446	0.173	0.329	0.488	0.615
FG0220:FG0478	0.6	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1.0	0.641	0.331	0.796	0.816	1.0	1.0	0.799	0.255	0.385	0.215	0.49	0.269	0.27
FG0220:FG0479	0.518	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1.0	0.641	0.331	0.604	0.568	0.568	0.283	0.638	0.642	0.249	0.299	0.457	0.438	0.313
FG0220:FG0485	0.502	1	1	1	2	3	1	1	1	1	2	1	1	2	3	0.539	0.221	0.331	0.164	0.441	0.845	1.0	0.183	0.103	0.296	0.319	0.438	0.372	0.652
FG0220:FG0487	0.54	1	2	1	1	1	2	1	2	1	3	2	1	2	2	0.306	0.279	0.669	0.127	0.184	0.138	0.916	0.27	0.318	0.249	0.545	0.438	0.488	0.727
FG0220:FG0490	0.602	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1.0	0.382	1.0	0.873	0.816	0.419	0.869	0.459	0.455	0.455	0.344	0.332	0.37	0.376
FG0220:FG0516	0.521	1	1	1	1	1	1	1	1	2	3	3	2	2	3	1.0	0.138	0.64	0.127	0.072	0.429	1.0	0.468	0.137	0.429	0.319	0.457	0.14	0.481
FG0220:FG0518	0.554	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1.0	0.138	0.331	0.14	0.816	0.25	0.71	0.127	0.255	0.693	0.734	0.797	0.14	0.696
FG0220:FG0521	0.493	1	2	1	2	1	1	1	1	2	2	1	0	2	2	0.351	0.641	0.17	0.444	0.609	0.202	0.277	1.0	0.525	0.249	0.136	0.0	0.488	0.708
FG0220:FG0529	0.559	0	3	1	2	1	1	1	1	1	1	2	2	2	2	0.0	0.457	0.669	0.579	0.816	1.0	0.318	0.144	0.103	0.925	0.623	0.189	0.197	0.82
FG0220:FG0530	0.338	1	2	1	1	1	2	0	0	1	2	1	1	2	3	0.416	0.641	0.51	0.127	0.081	0.53	0.0	0.0	0.642	0.249	0.136	0.457	0.22	0.108
FG0220:FG0538	0.651	1	2	1	2	1	1	1	1	2	1	1	2	2	3	1.0	0.641	0.531	0.63	0.816	0.142	1.0	0.362	0.296	0.155	0.864	0.543	0.512	0.422
FG0220:FG0549	0.607	1	1	1	2	2	0	1	1	1	2	1	1	2	2	0.178	0.779	0.669	0.127	0.594	0.0	1.0	0.263	0.897	0.249	0.864	0.329	0.488	0.846
FG0220:FG0551	0.679	1	1	2	2	1	1	2	1	3	1	2	2	2	3	0.549	0.779	0.669	0.416	0.627	1.0	0.509	1.0	0.255	0.596	0.346	0.543	0.372	0.528
FG0220:FG0560	0.536	0	2	1	1	1	0	1	2	1	2	2	2	1	3	0.0	0.641	0.331	0.873	0.184	0.0	0.83	0.348	0.642	0.08	0.448	0.329	0.86	0.588
FG0220:FG0565	0.565	1	2	1	1	1	1	2	1	2	2	1	2	1	3	1.0	0.395	0.669	0.127	0.816	1.0	0.451	1.0	0.168	0.673	0.136	0.22	0.372	0.295
FG0220:FG0566	0.517	1	2	1	1	2	1	0	1	2	2	1	1	1	2	0.416	0.246	0.331	0.873	0.662	1.0	0.0	0.11	0.255	0.427	0.499	0.481	0.485	0.526
FG0220:FG0573	0.395	0	1	1	1	2	1	1	0	2	2	1	1	1	2	0.0	0.138	0.331	0.873	0.315	0.53	0.256	0.0	0.255	0.249	0.136	0.332	0.372	0.709
FG0220:FG0589	0.485	1	1	1	1	0	1	1	1	1	2	1	1	2	2	0.28	0.138	0.231	1.0	0.0	0.327	0.105	0.265	0.255	0.478	1.0	0.332	0.219	0.846
FG0220:FG0590	0.498	1	3	1	1	1	1	0	2	2	2	2	2	2	1	1.0	0.279	0.331	0.127	0.709	1.0	0.0	0.368	0.421	0.249	0.276	0.311	0.151	0.846
FG0220:FG0593	0.526	1	2	2	2	2	0	1	1	1	2	2	2	2	3	1.0	0.221	0.331	0.268	0.317	0.0	1.0	0.441	0.745	0.249	0.386	0.48	0.488	0.245
FG0220:KH004_2_019_H9/	0.491	1	2	1	1	1	1	0	1	2	2	1	1	1	1	1.0	0.641	0.669	0.127	0.816	1.0	0.0	1.0	0.255	0.249	0.864	0.329	0.372	0.104
FG0220:Mal31/	0.509	0	1	1	1	1	0	1	0	1	1	1	2	2	2	0.0	0.138	0.331	0.873	0.184	0.0	1.0	0.0	0.642	0.596	0.136	0.543	0.488	0.846
FG0221:FG0232	0.683	1	2	1	1	1	1	1	2	3	2	1	2	1	2	1.0	0.287	1.0	0.626	0.893	0.658	0.804	0.422	0.295	0.597	0.59	0.455	0.626	0.33
