comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
AB_BSA_220_NF54.P:HI0242.F2	0.588	0	2	1	1	1	1	1	2	1	1	2	3	2	1	0.0	0.289	0.921	1.0	0.865	0.873	1.0	0.263	1.0	0.707	0.518	0.317	0.206	0.056
AB_BSA_220_NF54.P:HI0246.F2	0.656	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1.0	0.307	0.113	0.64	1.0	0.675	0.575	0.249	1.0	0.375	0.546	0.391	1.0	0.448
AB_BSA_220_NF54.P:HI0251.F2	0.754	1	1	1	1	2	1	1	1	2	2	2	1	1	2	0.833	0.55	0.568	1.0	0.559	0.681	0.745	0.65	0.391	0.767	0.532	0.321	1.0	0.727
AB_BSA_220_NF54.P:HI0253.F2	0.538	1	0	1	0	2	0	2	1	1	1	1	2	2	2	0.37	0.0	1.0	0.0	0.595	0.0	0.535	0.161	0.544	0.526	1.0	0.284	0.317	0.456
AB_BSA_220_NF54.P:HI0254.F2	0.566	1	0	2	1	0	3	1	0	1	1	2	1	2	2	1.0	0.0	0.427	0.112	0.0	0.433	0.762	0.0	0.647	1.0	0.407	0.917	0.285	0.3
AB_BSA_220_NF54.P:HI0256.F2	0.536	2	0	1	0	0	1	0	1	1	1	2	1	2	1	0.42	0.0	0.919	0.0	0.0	0.069	0.0	0.098	0.865	1.0	0.638	1.0	0.58	0.329
AB_BSA_220_NF54.P:HI0258.F2	0.76	1	2	1	1	1	1	2	1	1	1	2	1	2	3	0.557	0.629	1.0	0.666	1.0	1.0	0.423	0.731	0.881	1.0	0.438	0.915	0.457	0.214
AB_BSA_220_NF54.P:HI0259.F2	0.719	2	0	1	1	1	1	1	0	1	3	1	1	2	2	0.318	0.0	1.0	1.0	0.895	1.0	1.0	0.0	0.818	0.382	1.0	0.517	0.394	0.708
AB_BSA_220_NF54.P:HI0263.F2	0.669	1	1	1	2	2	0	1	1	1	1	1	3	1	3	1.0	1.0	0.794	0.334	0.551	0.0	1.0	1.0	1.0	0.694	1.0	0.378	0.238	0.203
AB_BSA_220_NF54.P:HI0265.F2	0.688	1	0	1	1	1	1	1	1	1	1	2	1	1	1	0.4	0.0	1.0	1.0	1.0	0.73	1.0	1.0	0.681	1.0	0.471	1.0	0.124	0.508
AB_BSA_220_NF54.P:HI0266.F2	0.76	1	0	1	1	1	1	1	1	1	1	1	1	2	2	0.788	0.0	1.0	1.0	0.233	0.581	1.0	0.114	1.0	1.0	1.0	1.0	0.296	0.712
AB_BSA_220_NF54.P:HI0267.F2	0.709	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1.0	0.35	1.0	0.165	1.0	0.469	1.0	0.556	0.39	0.59	0.36	0.781	0.463	0.585
AB_BSA_220_NF54.P:HI0268.F2	0.677	2	1	1	1	0	1	1	1	1	1	2	1	2	1	0.42	0.395	0.919	0.68	0.0	0.433	0.585	0.184	1.0	1.0	0.638	1.0	0.58	0.408
AB_BSA_222_NHP4026.P:HI0001.F1	0.498	0	1	1	1	2	1	0	1	1	1	1	2	1	1	0.0	1.0	1.0	0.405	0.258	0.564	0.0	1.0	0.349	0.272	0.251	0.502	0.312	0.5
AB_BSA_222_NHP4026.P:HI0003.F1	0.555	1	1	0	1	2	1	2	0	2	1	1	1	2	1	0.649	0.728	0.0	0.611	0.092	1.0	0.512	0.0	0.344	0.923	0.83	0.267	0.238	0.794
AB_BSA_222_NHP4026.P:HI0004.F1	0.485	0	1	1	0	1	1	0	1	1	2	1	1	1	1	0.0	1.0	1.0	0.0	1.0	0.458	0.0	0.083	1.0	0.189	0.212	0.348	1.0	0.315
AB_BSA_222_NHP4026.P:HI0005.F1	0.499	1	1	1	1	1	1	1	0	1	2	1	1	2	1	1.0	0.407	0.248	1.0	0.41	0.251	0.07	0.0	0.584	0.278	0.717	0.504	0.134	1.0
AB_BSA_222_NHP4026.P:HI0007.F1	0.484	0	2	1	0	0	1	1	1	0	1	2	1	1	1	0.0	0.25	1.0	0.0	0.0	1.0	0.611	1.0	0.0	0.283	0.286	1.0	0.649	0.215
AB_BSA_222_NHP4026.P:HI0010.F1	0.643	0	1	1	1	1	0	1	1	1	1	1	2	2	1	0.0	0.78	0.448	0.447	0.911	0.0	0.53	1.0	1.0	0.21	1.0	0.282	0.338	1.0
AB_BSA_222_NHP4026.P:HI0019.F1	0.459	0	2	0	0	0	1	2	1	1	1	2	0	2	2	0.0	0.527	0.0	0.0	0.0	1.0	0.16	0.376	0.11	1.0	0.299	0.0	0.473	0.461
AB_BSA_222_NHP4026.P:HI0020.F1	0.492	2	2	0	1	2	1	1	0	1	1	1	0	3	1	0.4	0.256	0.0	0.851	0.537	0.175	0.512	0.0	0.381	0.767	0.171	0.0	0.353	1.0
AB_BSA_222_NHP4026.P:HI0021.F1	0.509	1	1	1	2	0	1	1	1	1	0	2	1	1	2	0.657	0.284	1.0	0.171	0.0	1.0	0.213	0.261	0.054	0.0	0.509	0.29	0.941	0.557
AB_BSA_222_NHP4026.P:HI0022.F1	0.628	0	1	0	1	2	1	1	1	2	1	1	1	0	2	0.0	0.611	0.0	1.0	0.233	0.895	1.0	1.0	0.577	1.0	0.666	0.398	0.0	0.847
AB_BSA_222_NHP4026.P:HI0024.F1	0.394	1	1	0	0	1	2	1	1	1	2	1	1	1	1	0.238	0.486	0.0	0.0	0.245	0.549	0.226	0.72	0.311	0.473	0.426	0.063	0.45	0.508
AB_BSA_222_NHP4026.P:HI0025.F1	0.43	1	1	1	1	3	1	2	1	1	0	0	2	1	1	0.868	0.229	0.233	1.0	0.234	0.13	0.315	0.45	0.291	0.0	0.0	0.569	0.755	0.347
AB_BSA_222_NHP4026.P:HI0026.F1	0.467	1	1	0	1	1	2	1	2	1	1	1	1	2	2	0.398	0.327	0.0	0.564	0.243	0.549	0.252	0.269	0.63	0.509	0.593	0.416	0.313	0.414
AB_BSA_222_NHP4026.P:HI0028.F1	0.435	0	1	0	1	1	2	0	1	1	1	2	0	1	3	0.0	0.298	0.0	0.158	0.363	0.319	0.0	0.477	1.0	0.833	0.19	0.0	1.0	0.258
AB_BSA_222_NHP4026.P:HI0029.F1	0.704	1	0	1	1	1	2	2	1	1	1	1	1	2	2	0.591	0.0	0.304	0.329	0.746	0.392	0.597	0.264	1.0	0.835	0.475	1.0	0.798	0.579
AB_BSA_222_NHP4026.P:HI0030.F1	0.665	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1.0	0.52	1.0	1.0	0.428	0.54	0.535	0.606	0.648	0.09	0.594	0.509	0.471	0.551
AB_BSA_222_NHP4026.P:HI0031.F1	0.459	0	1	1	1	2	1	1	1	1	1	2	2	2	2	0.0	0.608	0.206	0.174	0.233	0.11	0.548	0.269	0.105	0.143	0.366	0.722	0.469	0.507
AB_BSA_222_NHP4026.P:HI0032.F1	0.508	0	1	0	1	1	0	1	1	1	1	1	2	2	1	0.0	1.0	0.0	0.586	0.772	0.0	0.113	0.066	0.301	1.0	0.583	0.162	0.488	1.0
AB_BSA_222_NHP4026.P:HI0033.F1	0.506	0	1	1	0	1	1	2	2	1	1	0	1	1	2	0.0	0.716	1.0	0.0	0.505	0.58	0.301	0.587	0.463	0.285	0.0	0.305	0.932	0.311
AB_BSA_222_NHP4026.P:HI0035.F1	0.548	1	1	1	1	1	1	1	1	1	1	0	2	2	2	1.0	0.559	0.416	0.588	0.75	0.789	0.504	0.678	1.0	0.555	0.0	0.527	0.266	0.217
AB_BSA_222_NHP4026.P:HI0038.F1	0.416	1	0	0	1	1	0	2	1	1	1	1	0	1	2	0.812	0.0	0.0	1.0	1.0	0.0	0.207	0.882	0.239	0.268	0.119	0.0	0.663	0.428
AB_BSA_222_NHP4026.P:HI0039.F1	0.535	0	1	0	1	1	0	0	2	2	0	1	1	3	2	0.0	0.753	0.0	1.0	0.89	0.0	0.0	0.302	0.665	0.0	1.0	0.484	0.195	0.657
AB_BSA_222_NHP4026.P:HI0040.F1	0.511	1	0	0	1	2	2	1	1	1	1	1	2	1	2	0.264	0.0	0.0	0.713	0.523	0.513	0.521	0.283	0.226	0.107	1.0	0.286	1.0	0.368
AB_BSA_222_NHP4026.P:HI0041.F1	0.494	1	1	1	1	1	0	0	2	2	0	2	1	2	1	0.562	0.659	0.697	0.404	0.555	0.0	0.0	0.275	0.315	0.0	0.171	0.706	0.535	0.809
AB_BSA_222_NHP4026.P:HI0047.F1	0.452	0	0	1	2	1	1	0	1	1	1	1	1	3	1	0.0	0.0	0.432	0.283	0.202	0.898	0.0	1.0	0.499	0.518	0.11	0.252	0.198	0.932
AB_BSA_222_NHP4026.P:HI0049.F1	0.577	1	1	1	0	1	1	1	1	1	1	2	1	1	2	1.0	0.726	0.532	0.0	1.0	0.531	0.771	0.168	0.375	0.074	0.469	1.0	0.489	0.573
AB_BSA_222_NHP4026.P:HI0050.F1	0.425	1	1	1	1	1	0	1	0	2	1	1	1	0	1	1.0	0.132	1.0	0.568	0.856	0.0	0.434	0.0	0.243	0.179	0.498	0.188	0.0	1.0
AB_BSA_222_NHP4026.P:HI0053.F1	0.541	0	0	1	1	1	0	1	1	2	1	2	1	1	1	0.0	0.0	1.0	0.386	1.0	0.0	0.304	0.336	0.449	0.767	0.137	0.58	0.681	0.879
AB_BSA_222_NHP4026.P:HI0054.F1	0.444	0	1	0	1	1	1	2	0	1	1	1	1	2	2	0.0	0.39	0.0	0.7	0.874	0.065	0.383	0.0	0.325	0.384	0.829	0.276	0.385	0.322
AB_BSA_222_NHP4026.P:HI0059.F1	0.436	0	1	1	0	2	1	1	1	1	0	2	1	2	2	0.0	0.194	0.598	0.0	0.175	0.389	1.0	0.14	0.414	0.0	0.45	0.124	0.576	0.656
AB_BSA_222_NHP4026.P:HI0060.F1	0.504	1	0	1	2	1	1	0	1	1	2	1	0	2	1	0.781	0.0	0.492	0.13	1.0	0.859	0.0	0.275	1.0	0.473	0.165	0.0	0.287	1.0
AB_BSA_222_NHP4026.P:HI0061.F1	0.639	2	1	1	1	1	1	1	1	0	1	2	4	1	1	0.251	0.754	0.719	1.0	1.0	0.345	0.787	0.903	0.0	0.496	0.463	0.15	0.865	0.616
AB_BSA_222_NHP4026.P:HI0062.F1	0.459	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1.0	0.196	1.0	1.0	0.293	0.599	0.404	0.308	1.0	0.547	0.36	0.241	0.08	0.114
AB_BSA_222_NHP4026.P:HI0063.F1	0.477	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1.0	0.626	0.52	0.17	0.222	1.0	0.13	0.704	0.173	0.58	0.749	0.236	0.531	0.115
AB_BSA_222_NHP4026.P:HI0064.F1	0.426	1	0	1	1	0	1	1	1	1	1	2	2	1	0	0.211	0.0	1.0	0.282	0.0	0.687	0.113	0.09	1.0	1.0	0.661	0.303	0.343	0.0
AB_BSA_222_NHP4026.P:HI0067.F1	0.569	0	1	1	2	1	2	1	1	1	3	1	1	2	1	0.0	0.255	0.53	0.611	0.46	0.508	0.432	0.178	1.0	0.202	0.484	0.477	0.428	0.702
AB_BSA_222_NHP4026.P:HI0069.F1	0.353	1	1	1	1	1	0	1	1	1	1	2	0	1	1	0.184	0.399	0.614	0.205	0.159	0.0	0.376	0.477	1.0	0.213	0.11	0.0	0.371	0.589
AB_BSA_222_NHP4026.P:HI0072.F1	0.637	1	1	0	1	1	0	1	0	1	2	1	1	1	2	0.409	0.229	0.0	0.919	1.0	0.0	0.517	0.0	1.0	0.616	0.346	1.0	0.917	0.382
AB_BSA_222_NHP4026.P:HI0074.F1	0.699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.0	1.0	0.343	0.779	0.767	0.809	0.8	0.109	0.555	0.375	0.275	0.701	1.0	1.0
AB_BSA_222_NHP4026.P:HI0075.F1	0.488	1	1	1	1	4	0	1	0	1	1	1	1	1	2	1.0	1.0	0.193	0.304	0.148	0.0	0.843	0.0	0.628	0.503	0.161	0.497	0.611	0.404
AB_BSA_222_NHP4026.P:HI0076.F1	0.651	1	1	1	2	2	1	1	1	2	1	1	2	1	1	0.691	0.744	0.756	0.665	0.755	0.531	0.124	0.183	0.528	0.256	1.0	0.439	0.45	1.0
AB_BSA_222_NHP4026.P:HI0077.F1	0.662	1	1	1	1	1	1	2	1	2	2	2	0	2	1	1.0	0.389	1.0	0.278	1.0	1.0	0.686	0.86	0.553	0.456	0.249	0.0	0.475	0.896
AB_BSA_222_NHP4026.P:HI0081.F1	0.518	1	1	2	1	2	1	1	0	1	1	0	1	2	2	0.211	1.0	0.53	0.341	0.217	0.403	0.835	0.0	1.0	0.424	0.0	0.152	0.414	0.451
AB_BSA_222_NHP4026.P:HI0082.F1	0.71	1	0	1	1	2	1	1	1	1	1	2	1	2	1	0.306	0.0	0.701	0.881	0.29	0.296	1.0	1.0	0.464	0.801	0.504	0.735	0.527	1.0
AB_BSA_222_NHP4026.P:HI0084.F1	0.405	1	1	1	2	1	1	0	0	1	1	1	1	2	2	1.0	0.797	0.242	0.272	0.085	0.571	0.0	0.0	0.36	0.108	0.393	0.109	0.397	0.567
AB_BSA_222_NHP4026.P:HI0087.F1	0.497	1	1	2	1	1	2	0	1	2	1	2	2	2	2	1.0	0.516	0.25	0.124	1.0	0.285	0.0	0.787	0.787	0.205	0.583	0.237	0.382	0.276
AB_BSA_222_NHP4026.P:HI0089.F1	0.6	0	1	1	1	0	0	2	1	1	1	1	1	2	1	0.0	0.236	1.0	0.558	0.0	0.0	0.267	0.904	1.0	1.0	0.582	0.494	0.26	1.0
AB_BSA_222_NHP4026.P:HI0090.F1	0.477	1	1	0	0	1	1	1	1	1	2	2	1	0	1	0.611	1.0	0.0	0.0	0.59	0.447	0.871	1.0	0.222	0.144	0.413	0.149	0.0	0.885
AB_BSA_222_NHP4026.P:HI0091.F1	0.595	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1.0	0.0	1.0	0.15	0.479	0.675	0.454	0.283	1.0	0.885	0.245	0.295	0.841	0.685
AB_BSA_222_NHP4026.P:HI0094.F1	0.341	1	1	1	1	2	0	2	1	2	0	1	2	0	3	0.49	0.399	0.62	0.828	0.388	0.0	0.105	0.532	0.387	0.0	0.295	0.283	0.0	0.21
AB_BSA_222_NHP4026.P:HI0101.F1	0.643	0	2	1	0	1	1	1	1	1	1	0	1	3	1	0.0	0.284	1.0	0.0	0.767	0.78	0.535	0.513	1.0	0.689	0.0	1.0	0.372	0.839
AB_BSA_222_NHP4026.P:HI0103.F1	0.588	1	0	1	1	0	1	1	1	2	2	1	1	2	3	1.0	0.0	1.0	1.0	0.0	0.55	0.724	0.495	0.471	0.648	0.92	0.108	0.336	0.275
AB_BSA_222_NHP4026.P:HI0106.F1	0.555	1	2	1	1	1	1	1	1	1	0	1	1	1	1	0.231	0.299	0.327	0.403	0.785	1.0	0.364	0.132	1.0	0.0	0.484	0.618	0.443	0.899
AB_BSA_222_NHP4026.P:HI0108.F1	0.633	0	1	0	1	2	1	1	1	1	0	1	2	1	1	0.0	0.542	0.0	0.425	0.575	0.215	0.427	1.0	1.0	0.0	0.436	0.721	1.0	1.0
AB_BSA_222_NHP4026.P:HI0112.F1	0.534	1	1	1	0	1	0	1	1	1	1	1	1	2	3	0.463	0.731	1.0	0.0	1.0	0.0	0.244	0.816	0.648	1.0	0.354	0.344	0.17	0.401
AB_BSA_222_NHP4026.P:HI0113.F2	0.313	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0.0	0.0	0.0	0.627	0.0	0.375	0.336	0.0	0.752	0.0	0.237	0.701	0.0	0.684
AB_BSA_222_NHP4026.P:HI0114.F2	0.493	0	1	0	1	2	1	0	1	1	2	3	1	2	1	0.0	1.0	0.0	0.699	0.669	0.349	0.0	0.546	0.306	0.613	0.255	0.364	0.097	0.859
AB_BSA_222_NHP4026.P:HI0116.F2	0.254	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0.0	1.0	0.0	0.0	0.841	0.0	0.367	0.563	0.337	0.263	0.127	0.0	0.0	0.386
AB_BSA_222_NHP4026.P:HI0118.F2	0.385	1	0	0	0	0	1	1	1	1	1	2	1	0	1	1.0	0.0	0.0	0.0	0.0	0.468	0.418	0.376	0.133	1.0	0.367	0.226	0.0	0.917
AB_BSA_222_NHP4026.P:HI0119.F2	0.199	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0.723	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.347	0.269
AB_BSA_222_NHP4026.P:HI0122.F2	0.19	0	0	0	1	0	1	0	1	0	1	0	2	0	1	0.0	0.0	0.0	0.291	0.0	0.491	0.0	0.4	0.0	0.458	0.0	0.156	0.0	0.444
AB_BSA_222_NHP4026.P:HI0124.F2	0.393	0	3	1	1	1	2	2	2	1	0	1	1	2	1	0.0	0.14	0.061	0.194	1.0	0.567	0.399	0.451	0.135	0.0	0.081	0.483	0.14	0.608
AB_BSA_222_NHP4026.P:HI0125.F2	0.216	0	1	0	1	0	2	0	1	1	0	1	0	0	3	0.0	0.148	0.0	0.272	0.0	0.222	0.0	1.0	0.087	0.0	0.216	0.0	0.0	0.329
AB_BSA_222_NHP4026.P:HI0126.F2	0.454	0	1	0	1	1	0	1	1	1	1	2	1	2	2	0.0	0.804	0.0	0.699	0.918	0.0	0.133	0.601	0.306	1.0	0.151	0.405	0.086	0.542
AB_BSA_222_NHP4026.P:HI0127.F2	0.455	0	1	1	1	1	1	1	3	1	0	2	0	2	1	0.0	0.665	0.731	0.072	0.18	1.0	0.166	0.279	1.0	0.0	0.306	0.0	0.474	0.578
AB_BSA_222_NHP4026.P:HI0129.F2	0.273	0	0	0	0	0	1	0	1	1	1	0	2	1	0	0.0	0.0	0.0	0.0	0.0	0.824	0.0	1.0	0.36	0.344	0.0	0.838	0.167	0.0
AB_BSA_222_NHP4026.P:HI0130.F2	0.166	1	1	1	0	0	1	0	1	0	0	1	0	0	3	0.343	1.0	0.134	0.0	0.0	0.222	0.0	0.32	0.0	0.0	0.12	0.0	0.0	0.317
AB_BSA_222_NHP4026.P:HI0131.F2	0.576	1	1	1	2	1	1	0	2	2	2	1	1	1	1	1.0	1.0	0.388	0.634	0.233	0.652	0.0	0.372	0.213	0.601	0.196	0.488	0.66	1.0
AB_BSA_222_NHP4026.P:HI0132.F2	0.18	1	0	0	0	0	0	0	1	1	1	0	2	0	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.578	0.162	0.206	0.0	0.38	0.0	0.169
AB_BSA_222_NHP4026.P:HI0134.F2	0.257	0	1	1	1	0	0	0	1	1	0	0	0	1	2	0.0	0.762	0.603	0.733	0.0	0.0	0.0	0.29	0.362	0.0	0.0	0.0	0.277	0.315
AB_BSA_222_NHP4026.P:HI0136.F2	0.303	1	0	0	0	1	1	1	1	2	0	2	1	1	1	0.098	0.0	0.0	0.0	0.068	0.188	0.211	0.388	0.468	0.0	0.251	0.137	0.68	0.422
AB_BSA_222_NHP4026.P:HI0138.F2	0.159	0	0	1	0	0	1	0	2	1	0	1	0	1	1	0.0	0.0	0.9	0.0	0.0	0.16	0.0	0.448	0.162	0.0	0.272	0.0	0.075	0.177
AB_BSA_222_NHP4026.P:HI0139.F2	0.224	0	2	1	1	0	1	1	1	1	0	1	1	0	1	0.0	0.313	0.261	0.618	0.0	0.193	0.221	0.189	0.238	0.0	0.138	0.303	0.0	0.476
AB_BSA_222_NHP4026.P:HI0140.F2	0.251	1	1	0	1	0	0	0	1	1	0	1	1	1	2	0.167	1.0	0.0	0.518	0.0	0.0	0.0	0.331	0.15	0.0	0.147	0.329	0.55	0.167
AB_BSA_222_NHP4026.P:HI0142.F2	0.159	1	2	0	1	0	0	0	0	0	1	1	0	1	1	0.179	0.458	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.094	0.481	0.0	0.114	0.138
AB_BSA_222_NHP4026.P:HI0143.F2	0.251	0	1	0	1	0	2	1	1	1	0	0	0	1	1	0.0	1.0	0.0	0.582	0.0	0.352	0.36	0.128	1.0	0.0	0.0	0.0	0.08	0.275
AB_BSA_222_NHP4026.P:HI0144.F2	0.213	0	1	1	1	0	0	0	2	1	0	0	0	0	1	0.0	1.0	0.208	0.744	0.0	0.0	0.0	0.524	0.393	0.0	0.0	0.0	0.0	0.407
AB_BSA_222_NHP4026.P:HI0145.F2	0.221	1	0	1	1	0	1	0	0	0	2	0	1	1	1	1.0	0.0	0.38	0.253	0.0	0.149	0.0	0.0	0.0	0.42	0.0	0.292	0.087	0.447
AB_BSA_222_NHP4026.P:HI0146.F2	0.191	0	1	1	0	1	2	0	1	0	0	0	2	1	1	0.0	0.344	0.326	0.0	0.065	0.531	0.0	0.175	0.0	0.0	0.0	0.163	0.118	0.422
AB_BSA_222_NHP4026.P:HI0147.F2	0.214	0	0	0	0	1	1	0	1	0	1	2	1	1	3	0.0	0.0	0.0	0.0	0.531	0.243	0.0	0.088	0.0	0.247	0.181	0.364	0.187	0.17
AB_BSA_222_NHP4026.P:HI0148.F2	0.389	1	1	0	0	1	1	1	0	1	2	1	2	1	1	0.183	1.0	0.0	0.0	0.428	0.467	0.082	0.0	0.609	0.557	0.485	0.121	0.344	0.608
AB_BSA_222_NHP4026.P:HI0150.F2	0.265	0	2	0	0	1	1	2	1	1	1	2	1	0	1	0.0	0.303	0.0	0.0	0.187	0.12	0.135	1.0	0.619	0.196	0.324	0.066	0.0	0.205
AB_BSA_222_NHP4026.P:HI0151.F2	0.17	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0.259	0.767	0.0	0.0	0.0	0.261	0.173	0.0	0.0	0.84	0.0	0.0	0.187	0.144
AB_BSA_222_NHP4026.P:HI0154.F2	0.24	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0.0	0.572	0.0	0.0	0.0	0.65	0.0	0.647	0.787	0.322	0.0	0.0	0.237	0.233
AB_BSA_222_NHP4026.P:HI0156.F2	0.482	1	0	1	0	2	2	1	1	3	0	3	2	2	2	0.46	0.0	0.448	0.0	0.335	0.447	0.398	0.73	0.32	0.0	0.498	0.188	0.348	0.428
AB_BSA_222_NHP4026.P:HI0159.F2	0.25	1	0	0	1	0	0	1	2	1	1	1	0	1	2	0.471	0.0	0.0	0.107	0.0	0.0	0.118	0.086	1.0	0.149	0.422	0.0	0.114	0.321
AB_BSA_222_NHP4026.P:HI0160.F2	0.265	1	2	1	0	2	1	0	1	2	1	1	1	0	1	0.389	0.396	0.324	0.0	0.437	0.403	0.0	0.786	0.278	0.38	0.074	0.107	0.0	0.253
AB_BSA_222_NHP4026.P:HI0162.F2	0.4	1	1	0	1	1	2	1	2	1	1	0	1	0	2	0.366	1.0	0.0	0.301	1.0	0.553	0.841	0.418	0.113	0.473	0.0	0.098	0.0	0.415
AB_BSA_222_NHP4026.P:HI0163.F2	0.496	0	1	0	1	2	1	2	1	1	1	1	1	3	1	0.0	0.797	0.0	0.776	0.245	0.897	0.422	0.088	1.0	0.375	0.137	0.309	0.084	0.918
AB_BSA_222_NHP4026.P:HI0164.F2	0.547	1	1	1	1	1	2	1	3	1	1	1	1	1	2	0.72	1.0	0.403	1.0	0.77	0.394	0.344	0.196	0.393	0.473	0.379	0.411	0.155	0.572
AB_BSA_222_NHP4026.P:HI0165.F2	0.499	0	0	0	0	2	1	2	1	2	1	2	2	1	1	0.0	0.0	0.0	0.0	0.335	1.0	0.568	0.846	0.32	0.227	0.356	0.143	0.417	1.0
AB_BSA_222_NHP4026.P:HI0170.F2	0.518	0	1	1	1	2	1	1	1	1	2	1	2	3	2	0.0	1.0	0.459	0.389	0.469	0.79	1.0	0.415	0.117	0.287	0.727	0.492	0.212	0.162
AB_BSA_222_NHP4026.P:HI0173.F2	0.514	1	1	1	1	2	2	1	0	1	1	1	1	2	1	0.325	0.809	0.515	0.418	0.4	0.553	0.8	0.0	0.09	0.473	0.84	0.098	0.257	1.0
AB_BSA_222_NHP4026.P:HI0174.F2	0.515	1	1	0	0	2	1	1	2	1	1	0	2	3	1	0.177	0.873	0.0	0.0	0.524	0.826	1.0	0.57	0.134	0.717	0.0	0.133	0.303	0.742
AB_BSA_222_NHP4026.P:HI0175.F2	0.605	1	1	1	0	1	2	1	1	1	0	2	2	2	1	0.723	1.0	0.612	0.0	0.921	0.166	0.398	1.0	1.0	0.0	0.454	0.295	0.396	1.0
AB_BSA_222_NHP4026.P:HI0177.F2	0.51	1	1	1	0	0	1	2	2	1	2	2	2	1	1	0.443	1.0	0.124	0.0	0.0	1.0	0.484	0.738	0.855	0.41	0.127	0.154	0.651	0.515
AB_BSA_222_NHP4026.P:HI0183.F2	0.516	0	0	1	1	1	2	1	1	1	1	3	1	2	2	0.0	0.0	0.448	0.658	1.0	0.511	0.313	0.559	0.436	0.216	0.356	0.464	0.171	0.712
AB_BSA_222_NHP4026.P:HI0185.F2	0.443	2	1	1	0	1	1	1	1	2	2	0	2	2	1	0.389	0.196	0.494	0.0	0.873	1.0	0.488	0.075	0.087	0.551	0.0	0.391	0.453	0.326
AB_BSA_222_NHP4026.P:HI0187.F2	0.663	0	1	1	1	2	1	1	1	1	1	2	3	2	1	0.0	1.0	0.195	0.618	0.63	1.0	0.585	0.292	0.452	0.736	0.262	0.605	0.453	0.936
AB_BSA_222_NHP4026.P:HI0188.F2	0.403	1	1	1	1	0	2	2	2	1	0	1	0	0	1	0.591	0.559	0.456	0.56	0.0	0.469	0.664	0.524	0.39	0.0	0.289	0.0	0.0	0.838
AB_BSA_222_NHP4026.P:HI0189.F2	0.487	1	1	0	1	1	0	2	2	0	0	2	2	2	2	0.389	1.0	0.0	1.0	1.0	0.0	0.301	0.531	0.0	0.0	0.303	0.318	0.441	0.356
AB_BSA_222_NHP4026.P:HI0190.F2	0.636	1	1	1	0	2	1	1	1	1	2	2	1	2	2	1.0	0.723	1.0	0.0	0.346	1.0	0.559	0.744	0.19	0.573	0.197	1.0	0.274	0.42
AB_BSA_222_NHP4026.P:HI0194.F2	0.41	1	2	1	2	1	0	1	2	2	1	1	2	2	1	0.253	0.198	0.098	0.297	0.137	0.0	0.133	0.263	0.596	0.642	1.0	0.405	0.325	0.268
AB_BSA_222_NHP4026.P:HI0196.F2	0.25	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1.0	0.188	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.487	0.23	0.514	0.371	0.334
AB_BSA_222_NHP4026.P:HI0197.F2	0.365	0	1	2	0	0	1	1	0	0	1	0	1	1	1	0.0	0.873	0.432	0.0	0.0	0.583	0.183	0.0	0.0	0.287	0.0	0.455	0.303	1.0
AB_BSA_222_NHP4026.P:HI0198.F2	0.54	0	1	2	0	1	1	1	1	1	1	2	2	1	2	0.0	0.873	0.267	0.0	1.0	0.826	0.432	0.279	0.134	0.546	0.25	0.699	0.941	0.257
AB_BSA_222_NHP4026.P:HI0199.F2	0.599	2	2	1	2	2	2	1	0	1	1	0	2	1	2	0.385	0.508	0.38	0.448	0.594	0.287	0.183	0.0	1.0	0.75	0.0	0.465	0.934	0.469
AB_BSA_222_NHP4026.P:HI0200.F2	0.433	1	0	2	1	0	1	0	3	2	0	3	1	0	3	0.845	0.0	0.403	0.919	0.0	1.0	0.0	0.524	0.36	0.0	0.253	0.127	0.0	0.407
AB_BSA_222_NHP4026.P:HI0203.F2	0.261	0	0	1	2	1	1	1	2	2	0	3	1	0	2	0.0	0.0	0.281	0.181	0.337	0.582	0.106	0.284	0.138	0.0	0.352	0.217	0.0	0.197
