comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
AB_BSA_222_NHP4026:AB231.albumax.Control	0.55	1	0	1	1	1	1	1	1	1	0	1	1	2	1	1.0	0.0	0.068	1.0	1.0	0.335	0.519	0.725	1.0	0.0	0.577	0.673	0.475	0.144
AB_BSA_222_NHP4026:AB232.albumax.Control	0.457	0	1	1	1	1	1	1	1	2	1	1	1	1	3	0.0	0.494	1.0	0.342	0.625	0.397	0.765	0.49	0.325	0.114	0.54	0.55	0.257	0.214
AB_BSA_222_NHP4026:AB235.albumax.Control	0.649	1	0	1	1	1	1	0	1	1	1	2	1	2	4	0.49	0.0	0.658	1.0	1.0	0.735	0.0	1.0	0.838	0.308	0.362	1.0	0.568	0.136
AB_BSA_222_NHP4026:AB236.albumax.Control	0.467	1	1	0	2	1	1	0	1	1	2	0	1	1	1	0.474	1.0	0.0	0.271	0.679	0.27	0.0	0.705	0.402	0.417	0.0	0.084	0.614	1.0
AB_BSA_222_NHP4026:AB237.albumax.Control	0.461	1	1	1	1	2	0	1	1	1	0	1	1	1	1	1.0	0.428	1.0	0.527	0.5	0.0	0.246	0.697	0.572	0.0	0.879	1.0	0.137	0.111
AB_BSA_222_NHP4026:AB238.albumax.Control	0.603	1	1	1	1	2	2	1	1	0	1	1	2	2	1	1.0	0.726	1.0	0.784	0.437	0.518	0.137	0.579	0.0	0.786	1.0	0.767	0.231	0.293
AB_BSA_222_NHP4026:AB239.albumax.Control	0.569	0	1	1	1	0	1	0	1	1	2	1	1	2	2	0.0	0.289	1.0	0.266	0.0	1.0	0.0	1.0	0.917	0.518	0.692	0.731	0.606	0.167
AB_BSA_222_NHP4026:AB241.albumax.Control	0.437	1	1	1	1	0	1	0	2	1	0	1	2	1	1	0.46	1.0	0.767	1.0	0.0	0.771	0.0	0.612	1.0	0.0	0.236	0.555	0.133	0.13
AB_BSA_222_NHP4026:AB243.albumax.Control	0.575	0	1	0	2	2	2	1	1	1	1	3	2	1	1	0.0	0.601	0.0	0.58	0.441	0.247	1.0	0.472	1.0	0.485	0.482	0.261	1.0	0.195
AB_BSA_222_NHP4026:AB246.albumax.Control	0.473	1	1	1	0	2	2	0	1	1	1	1	1	1	1	0.671	0.25	0.444	0.0	0.193	0.3	0.0	1.0	1.0	0.132	0.308	0.419	0.87	0.405
AB_BSA_222_NHP4026:AB247.albumax.Control	0.545	1	0	0	1	1	2	0	1	1	1	1	1	2	2	0.749	0.0	0.0	1.0	0.139	0.554	0.0	0.159	1.0	1.0	0.103	0.532	0.637	0.578
AB_BSA_222_NHP4026:AB248.albumax.Control	0.489	1	1	0	1	1	1	0	1	1	1	2	3	2	0	1.0	1.0	0.0	0.804	0.723	0.412	0.0	0.336	1.0	0.251	0.334	0.248	0.628	0.0
AB_BSA_222_NHP4026:AB250.albumax.Control	0.536	1	0	1	2	0	0	0	1	1	1	2	2	2	3	1.0	0.0	0.486	0.722	0.0	0.0	0.0	0.444	0.715	0.331	0.671	0.527	0.85	0.214
AB_BSA_222_NHP4026:AB251.albumax.Control	0.578	1	1	1	1	1	2	1	0	1	1	1	1	1	3	0.309	0.14	0.881	1.0	0.416	0.631	0.269	0.0	0.197	0.174	0.576	1.0	1.0	0.335
AB_BSA_222_NHP4026:AB252.albumax.Control	0.44	1	1	2	1	1	1	0	2	1	2	1	1	1	2	0.314	0.05	0.459	0.205	0.838	0.32	0.0	0.506	0.339	0.695	1.0	0.136	0.246	0.2
AB_BSA_222_NHP4026:AB253.albumax.Control	0.473	1	1	2	1	1	1	0	0	1	0	1	1	2	3	1.0	0.365	0.662	0.825	0.101	1.0	0.0	0.0	0.268	0.0	0.291	1.0	0.347	0.421
AB_BSA_222_NHP4026:AB254.albumax.Control	0.569	1	1	1	0	2	1	0	1	2	2	1	1	1	1	1.0	1.0	1.0	0.0	0.231	0.089	0.0	0.34	0.349	0.483	0.881	0.714	0.59	0.7
AB_BSA_222_NHP4026:AB255.albumax.Control	0.359	1	0	2	1	2	2	0	1	1	1	1	2	1	1	0.649	0.0	0.617	0.728	0.411	0.55	0.0	0.602	0.207	0.079	0.465	0.301	0.235	0.055
AB_BSA_222_NHP4026:AB280.albumax.Control	0.313	1	0	1	0	0	2	0	1	0	1	1	1	2	2	1.0	0.0	0.668	0.0	0.0	0.307	0.0	0.75	0.0	0.233	0.162	0.333	0.348	0.173
AB_BSA_222_NHP4026:AB283.albumax.Control	0.341	1	1	0	1	1	0	0	0	1	0	1	1	2	0	0.465	1.0	0.0	0.727	0.906	0.0	0.0	0.0	0.277	0.0	1.0	0.113	0.441	0.0
AB_BSA_222_NHP4026:AB290.albumax.Control	0.484	1	0	0	1	2	1	1	1	1	2	1	2	1	3	1.0	0.0	0.0	0.634	0.243	0.381	0.087	0.109	1.0	0.165	1.0	0.323	0.771	0.179
AB_BSA_222_NHP4026:AB291.albumax.Control	0.458	1	0	1	1	1	2	1	2	1	0	0	2	1	0	1.0	0.0	0.807	0.246	0.228	0.467	0.217	0.633	0.751	0.0	0.0	0.699	1.0	0.0
AB_BSA_222_NHP4026:AC054N2.serum.Control	0.584	2	1	1	1	1	1	0	1	1	1	1	2	1	1	0.49	1.0	1.0	0.389	0.43	1.0	0.0	1.0	0.329	1.0	0.346	0.598	0.518	0.307
AB_BSA_222_NHP4026:AC062N2.serum.Control	0.561	1	1	1	1	1	1	0	1	1	2	0	1	1	2	1.0	0.791	1.0	0.883	0.755	0.851	0.0	0.916	0.844	0.195	0.0	1.0	0.082	0.401
AB_BSA_222_NHP4026:AC107N1.albumax.Control	0.429	1	1	1	0	2	1	0	1	0	1	2	2	1	2	1.0	0.604	0.354	0.0	0.172	1.0	0.0	0.469	0.0	0.384	0.256	0.682	0.573	0.152
AB_BSA_222_NHP4026:ND2D4.albumax.Control	0.44	1	0	1	2	2	1	1	1	1	1	1	1	1	1	0.492	0.0	0.361	0.658	0.718	0.73	0.12	0.617	0.675	0.697	0.109	0.584	0.14	0.358
AB_BSA_222_NHP4026:ND51A.albumax.Control	0.396	1	2	2	1	0	1	0	1	1	0	1	1	2	2	1.0	0.413	0.452	0.746	0.0	0.365	0.0	0.184	0.061	0.0	0.658	0.789	0.208	0.342
AB_BSA_222_NHP4026:ND5A6.albumax.Control	0.576	0	0	1	1	2	1	1	2	1	1	2	1	1	2	0.0	0.0	0.136	1.0	0.354	1.0	0.313	0.57	0.174	1.0	0.149	0.671	0.683	0.553
AB_BSA_222_NHP4026:ND5B12.albumax.Control	0.513	0	1	0	1	2	1	0	1	1	1	1	2	3	2	0.0	1.0	0.0	0.267	0.395	0.558	0.0	1.0	1.0	1.0	0.251	0.254	0.322	0.303
AB_BSA_222_NHP4026:ND5B3.albumax.Control	0.463	1	2	1	2	0	3	0	1	2	2	2	1	1	2	0.736	0.395	0.293	0.521	0.0	0.325	0.0	0.161	0.393	0.527	0.531	0.505	0.134	0.422
AB_BSA_222_NHP4026:ND5B8.albumax.Control	0.437	1	1	1	2	1	1	0	1	0	2	1	1	2	0	1.0	1.0	0.211	0.158	0.545	0.545	0.0	0.886	0.0	0.169	0.127	1.0	0.663	0.0
AB_BSA_222_NHP4026:ND5E11.albumax.Control	0.524	1	0	0	1	1	2	0	1	1	2	3	1	2	2	0.611	0.0	0.0	1.0	0.88	0.335	0.0	1.0	0.595	0.536	0.171	0.679	0.336	0.319
AB_BSA_222_NHP4026:ND5F11.albumax.Control	0.549	1	1	1	2	2	1	1	1	1	1	1	1	1	2	0.723	0.339	0.113	0.452	0.305	0.155	0.118	0.637	1.0	0.487	0.251	1.0	0.715	0.322
AB_BSA_222_NHP4026:ND5F4.albumax.Control	0.492	0	1	0	1	1	1	1	1	1	2	2	3	1	2	0.0	0.147	0.0	1.0	0.6	0.172	0.235	0.525	1.0	0.289	0.337	0.254	0.819	0.202
AB_BSA_222_NHP4026:ND6A7.albumax.Control	0.601	1	0	1	1	1	1	1	1	2	2	2	1	1	1	0.543	0.0	0.542	0.334	1.0	0.622	0.207	0.671	0.333	0.305	0.56	1.0	0.419	0.704
AB_BSA_222_NHP4026:ND6B12.albumax.Control	0.443	0	1	1	0	1	1	0	1	1	1	1	1	2	2	0.0	0.289	0.628	0.0	0.451	1.0	0.0	0.108	0.359	0.139	0.156	0.853	0.723	0.321
AB_BSA_222_NHP4026:ND6C10.albumax.Control	0.56	1	1	1	1	1	1	0	1	2	0	1	2	1	1	1.0	0.358	0.62	0.898	0.776	0.307	0.0	0.882	0.675	0.0	0.527	0.681	1.0	0.182
AB_BSA_222_NHP4026:ND6D10.albumax.Control	0.492	1	2	0	1	2	1	0	0	1	1	2	1	1	3	1.0	0.298	0.0	0.278	0.523	0.197	0.0	0.0	0.463	0.054	0.432	1.0	0.89	0.405
AB_BSA_222_NHP4026:ND6E3.albumax.Control	0.474	1	1	0	1	0	1	0	1	2	1	1	3	1	1	1.0	1.0	0.0	0.623	0.0	0.129	0.0	0.376	0.329	1.0	0.314	0.415	0.556	0.459
AB_BSA_222_NHP4026:ND6E6.albumax.Control	0.538	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1.0	0.388	1.0	0.428	0.153	0.78	1.0	0.883	0.546	0.235	0.0	0.541	0.614	0.43
AB_BSA_222_NHP4026:ND6G1.albumax.Control	0.61	1	1	2	2	1	1	0	1	1	1	1	1	1	1	0.42	0.471	0.325	0.454	0.455	0.902	0.0	1.0	0.366	0.491	0.949	1.0	0.921	0.217
AB_BSA_222_NHP4026:ND6G8.albumax.Control	0.432	0	0	0	1	1	1	2	1	0	2	0	1	2	1	0.0	0.0	0.0	1.0	0.843	1.0	0.166	1.0	0.0	0.489	0.0	0.182	0.467	0.364
AB_BSA_222_NHP4026:ND6H1.albumax.Control	0.445	1	0	0	1	1	1	0	1	0	1	2	2	3	0	0.634	0.0	0.0	0.335	0.912	0.242	0.0	1.0	0.0	0.728	0.589	0.779	0.49	0.0
AB_BSA_222_NHP4026:ND6H4.albumax.Control	0.502	0	0	1	1	1	1	1	0	1	1	1	1	1	2	0.0	0.0	0.925	0.198	1.0	0.108	0.383	0.0	0.525	0.943	0.411	0.498	0.702	0.502
AB_BSA_222_NHP4026:ND6H7.albumax.Control	0.617	0	1	1	2	3	2	1	1	1	1	1	1	1	2	0.0	0.503	0.258	0.829	0.271	0.275	0.18	0.317	0.667	0.522	0.852	0.704	0.722	0.662
AB_BSA_222_NHP4026:ND6H9.albumax.Control	0.408	0	0	1	1	2	2	2	2	0	1	1	2	2	1	0.0	0.0	0.38	1.0	0.295	0.625	0.198	0.133	0.0	0.179	0.826	0.416	0.492	0.181
AB_BSA_222_NHP4026:cross1.1B5.serum.Control	0.417	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1.0	0.506	0.468	0.13	0.41	0.0	0.157	0.0	0.387	1.0	0.36	0.908	0.437	0.24
AB_BSA_222_NHP4026:cross1.1D1.serum.Control	0.495	1	2	1	0	0	1	1	2	1	1	1	2	2	1	1.0	0.583	0.897	0.0	0.0	1.0	0.235	0.444	0.283	0.165	1.0	0.514	0.234	0.267
AB_BSA_222_NHP4026:cross1.1E4.serum.Control	0.64	1	1	1	1	1	1	0	1	2	2	2	1	1	1	0.186	0.458	0.212	0.269	1.0	1.0	0.0	0.815	0.253	0.495	0.302	0.774	0.735	1.0
AB_BSA_222_NHP4026:cross1.2C6.3H.serum.Control	0.451	1	1	2	1	1	0	0	1	2	0	1	1	2	1	1.0	0.804	0.521	0.134	0.391	0.0	0.0	1.0	0.61	0.0	0.742	0.233	0.226	0.583
AB_BSA_222_NHP4026:cross1.2C8.serum.Control	0.623	0	1	1	1	1	1	0	2	0	2	2	1	2	2	0.0	1.0	0.128	0.819	0.722	1.0	0.0	0.525	0.0	0.663	0.473	0.622	0.493	0.578
AB_BSA_222_NHP4026:cross1.2F3.serum.Control	0.485	1	1	1	0	1	1	2	0	2	1	1	1	1	1	0.781	1.0	1.0	0.0	0.068	1.0	0.523	0.0	0.233	1.0	0.733	0.101	0.538	0.238
AB_BSA_222_NHP4026:cross1.3B4.P2.serum.Control	0.381	1	1	1	0	1	1	1	0	1	2	1	1	2	0	1.0	1.0	0.346	0.0	0.767	0.418	0.716	0.0	1.0	0.341	0.181	0.375	0.136	0.0
AB_BSA_222_NHP4026:cross1.3C6.3B.serum.Control	0.61	1	1	1	2	2	1	1	1	1	3	1	1	2	2	0.49	0.248	0.398	0.342	0.254	1.0	0.73	0.449	0.171	0.36	0.761	0.217	0.637	0.595
AB_BSA_222_NHP4026:cross1.nm.1B6.serum.Control	0.537	1	1	1	1	2	1	1	1	1	1	1	1	0	1	0.161	0.182	0.117	1.0	0.604	0.37	0.211	0.11	1.0	0.191	0.618	1.0	0.0	1.0
AB_BSA_222_NHP4026:cross1.nm.1D12.serum.Control	0.579	1	1	1	1	1	2	1	1	1	2	1	0	1	1	1.0	0.619	0.137	0.445	0.159	0.6	0.709	1.0	0.391	0.474	0.205	0.0	1.0	0.786
AB_BSA_222_NHP4026:cross1.nm.1H7.serum.Control	0.513	1	1	1	1	1	0	1	2	1	1	1	1	1	1	0.51	0.618	0.149	0.779	1.0	0.0	0.1	0.627	0.865	0.395	0.416	0.602	0.494	0.523
AB_BSA_222_NHP4026:cross1.nm.2B8.serum.Control	0.502	1	1	1	0	1	2	1	1	1	2	2	0	2	2	0.436	0.231	0.877	0.0	0.06	0.747	0.16	0.51	0.473	0.424	0.305	0.0	0.468	0.646
AB_BSA_222_NHP4026:cross1.nm.2F6.serum.Control	0.459	2	2	1	1	1	2	0	1	1	3	2	2	2	2	0.562	0.711	0.128	0.054	0.719	0.277	0.0	1.0	0.279	0.283	0.386	0.212	0.446	0.277
AB_BSA_222_NHP4026:cross1.nm.2H3.serum.Control	0.588	1	1	0	1	1	2	1	2	2	0	1	3	2	1	0.818	1.0	0.0	0.872	0.793	0.629	0.715	0.812	0.4	0.0	0.492	0.304	0.463	0.458
AB_BSA_222_NHP4026:cross1.nm.3E10.serum.Control	0.528	1	0	1	0	2	1	1	3	1	1	1	1	1	2	0.557	0.0	0.927	0.0	0.396	0.746	0.099	0.508	0.659	0.779	0.424	0.286	0.797	0.273
AB_BSA_222_NHP4026:cross1.nm.3E8.serum.Control	0.362	0	0	1	1	1	1	1	0	0	2	2	2	2	1	0.0	0.0	0.237	1.0	0.245	0.394	0.203	0.0	0.0	0.559	0.141	0.308	0.706	0.309
AB_BSA_222_NHP4026:cross1.nm.3F9.serum.Control	0.391	1	1	0	1	1	1	1	0	0	1	1	1	2	1	0.463	0.259	0.0	0.874	0.552	0.365	0.278	0.0	0.0	1.0	0.326	0.314	0.362	0.4
AB007C0.serum.Control:AB021C0.serum.Control	0.463	1	2	1	1	1	1	3	2	2	2	0	3	2	2	1.0	0.257	0.416	0.273	0.068	0.37	0.276	0.275	0.268	0.292	0.0	0.125	0.559	0.395
AB007C0.serum.Control:AB025C0.serum.Control	0.589	1	1	0	2	2	1	2	2	2	1	1	2	2	3	0.786	0.284	0.0	0.301	0.144	0.63	0.475	0.205	0.397	0.8	1.0	0.475	0.419	0.395
AB007C0.serum.Control:AB026C0.serum.Control	0.537	0	2	0	1	2	1	3	2	2	1	2	2	1	3	0.0	0.298	0.0	0.727	0.586	0.142	0.339	0.275	0.119	0.911	0.323	0.527	0.86	0.314
AB007C0.serum.Control:AB036C0.serum.Control	0.584	1	2	2	1	1	2	2	2	2	1	1	3	2	2	0.814	0.459	0.326	0.273	0.242	0.325	0.339	0.267	0.387	0.233	0.911	0.414	0.611	0.254
AB007C0.serum.Control:AB042C0.serum.Control	0.625	1	2	2	2	1	2	3	1	2	2	1	2	2	2	1.0	0.459	0.233	0.611	1.0	0.37	0.339	0.542	0.335	0.266	0.413	0.527	0.538	0.333
AB007C0.serum.Control:AB043C0.serum.Control	0.51	0	2	1	1	0	2	2	2	2	1	1	2	3	3	0.0	0.459	0.568	0.273	0.0	0.305	0.276	0.342	0.397	0.576	0.205	0.527	0.306	0.254
AB007C0.serum.Control:AB044C0.serum.Control	0.477	1	2	1	1	0	2	2	2	1	1	1	2	1	3	1.0	0.257	0.233	0.273	0.0	0.567	0.475	0.561	0.397	0.119	0.198	0.527	0.716	0.177
AB007C0.serum.Control:AB046C0.serum.Control	0.418	0	2	2	1	2	1	3	2	1	0	2	3	2	4	0.0	0.459	0.252	0.607	0.593	0.111	0.339	0.275	0.335	0.0	0.085	0.208	0.167	0.395
AB007C0.serum.Control:AB050C0.serum.Control	0.501	1	1	1	1	0	2	2	2	2	1	0	2	3	3	1.0	0.257	0.233	0.16	0.0	0.543	0.475	0.579	0.397	1.0	0.0	0.178	0.258	0.316
AB007C0.serum.Control:AB051C0.serum.Control	0.502	1	2	2	0	1	2	3	2	1	1	1	2	1	1	0.629	0.459	0.341	0.0	0.606	0.419	0.276	0.22	0.182	0.761	0.337	0.527	0.651	0.3
AB007C0.serum.Control:AB052C0.serum.Control	0.62	1	3	1	1	1	2	3	2	2	2	1	1	2	2	0.354	0.298	0.233	0.273	1.0	0.37	0.339	0.451	0.268	0.507	0.326	0.786	0.556	0.395
AB007C0.serum.Control:AB057C0.serum.Control	0.504	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1.0	0.284	0.767	0.727	0.105	0.256	0.276	0.275	0.235	0.653	0.426	0.214	0.428	0.586
AB007C0.serum.Control:AB071C0.serum.Control	0.536	0	2	2	1	0	1	2	3	3	1	0	2	2	2	0.0	0.262	0.65	0.115	0.0	0.63	0.276	0.29	0.397	0.86	0.0	0.527	0.45	0.352
AB007C0.serum.Control:AB076C0.serum.Control	0.675	1	2	1	1	1	1	2	2	1	2	1	3	2	2	1.0	0.257	0.233	0.727	0.899	0.37	0.301	0.183	0.335	0.506	1.0	0.527	0.429	0.55
AB007C0.serum.Control:AB084C0.serum.Control	0.588	0	2	1	2	2	1	3	1	2	1	2	2	2	2	0.0	0.459	0.767	0.727	0.415	0.102	0.339	0.542	0.397	0.613	0.473	0.527	0.457	0.29
AB007C0.serum.Control:AB204.albumax.Control	0.584	1	1	1	2	1	2	3	2	2	1	0	2	1	2	0.214	0.284	0.767	0.611	1.0	0.37	0.339	0.315	0.397	1.0	0.0	0.214	0.742	0.272
AB007C0.serum.Control:AB205.albumax.Control	0.53	1	3	1	1	1	1	3	1	2	1	2	2	1	2	1.0	0.18	0.618	0.727	0.197	0.6	0.276	0.066	0.268	1.0	0.492	0.259	0.742	0.171
AB007C0.serum.Control:AB206.albumax.Control	0.452	0	2	1	1	2	2	3	2	2	1	1	3	2	2	0.0	0.284	0.233	0.727	0.601	0.458	0.339	0.275	0.397	0.458	0.308	0.398	0.122	0.191
AB007C0.serum.Control:AB207.albumax.Control	0.542	1	2	2	1	1	1	2	1	3	1	1	1	1	2	1.0	0.459	0.396	1.0	0.57	0.116	0.142	0.542	0.397	0.708	0.243	0.071	0.686	0.395
AB007C0.serum.Control:AB208.albumax.Control	0.551	1	2	2	1	0	1	3	1	2	1	2	2	1	1	0.677	0.257	0.675	0.273	0.0	0.63	0.339	0.542	0.397	1.0	0.468	0.214	0.742	0.352
AB007C0.serum.Control:AB209.albumax.Control	0.516	1	2	2	1	2	1	3	2	3	1	2	3	3	1	1.0	0.459	0.372	0.17	0.396	0.097	0.339	0.381	0.311	0.59	0.488	0.335	0.236	0.25
AB007C0.serum.Control:AB210.albumax.Control	0.554	1	1	1	2	2	2	3	2	2	1	2	1	2	1	1.0	0.403	0.146	0.426	0.405	0.531	0.339	0.164	0.335	1.0	0.33	0.473	0.491	0.25
AB007C0.serum.Control:AB212.albumax.Control	0.492	1	1	1	2	1	1	2	2	2	1	1	3	2	3	0.675	0.284	0.24	0.577	1.0	0.528	0.276	0.542	0.268	1.0	0.282	0.214	0.163	0.144
AB007C0.serum.Control:AB216.albumax.Control	0.475	1	2	1	2	0	1	3	1	2	1	1	3	3	4	0.318	0.541	0.233	0.564	0.0	0.63	0.339	0.051	0.397	0.639	0.416	0.364	0.155	0.177
AB007C0.serum.Control:AB217.albumax.Control	0.492	1	1	2	3	0	2	2	1	1	1	0	3	1	3	1.0	0.073	0.275	0.193	0.0	0.423	0.276	0.542	0.275	1.0	0.0	0.348	0.686	0.395
AB007C0.serum.Control:AB219.albumax.Control	0.517	1	2	1	1	1	2	2	1	3	2	1	2	1	1	1.0	0.314	0.233	0.511	0.082	0.37	0.198	0.542	0.213	0.588	0.674	0.341	0.742	0.297
AB007C0.serum.Control:AB228.albumax.Control	0.541	1	2	2	1	1	2	2	1	2	1	1	2	1	2	1.0	0.459	0.233	0.727	0.59	0.37	0.475	0.275	0.357	0.544	0.274	0.381	0.432	0.395
AB007C0.serum.Control:AB231.albumax.Control	0.591	1	1	2	1	0	2	2	2	2	1	1	2	2	3	1.0	0.284	0.233	0.727	0.0	0.37	0.276	0.45	0.397	1.0	0.577	0.527	0.398	0.395
AB007C0.serum.Control:AB232.albumax.Control	0.554	0	1	1	2	1	2	3	2	3	1	1	2	0	2	0.0	0.743	0.767	0.342	0.375	0.397	0.235	0.308	0.335	0.886	0.54	0.214	0.0	0.63
AB007C0.serum.Control:AB235.albumax.Control	0.541	1	1	1	1	0	2	3	1	2	1	2	2	2	2	0.49	0.284	0.425	0.727	0.0	0.63	0.339	0.542	0.268	0.692	0.362	0.527	0.568	0.205
AB007C0.serum.Control:AB236.albumax.Control	0.496	1	2	1	1	2	1	3	1	1	2	0	1	1	2	0.474	0.459	0.233	0.371	0.191	0.101	0.339	0.817	0.732	0.311	0.0	0.378	0.896	0.254
AB007C0.serum.Control:AB237.albumax.Control	0.593	1	1	1	2	1	1	2	1	2	1	1	2	1	3	1.0	0.743	0.767	0.527	0.32	0.37	0.339	0.817	0.126	1.0	0.879	0.527	0.122	0.389
AB007C0.serum.Control:AB238.albumax.Control	0.552	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1.0	0.459	0.767	0.511	0.169	0.518	0.339	0.396	0.335	0.214	1.0	0.527	0.231	0.645
AB007C0.serum.Control:AB239.albumax.Control	0.594	0	2	1	0	1	1	3	1	2	1	1	2	1	3	0.0	0.289	0.767	0.0	1.0	0.63	0.339	0.542	0.397	0.271	0.692	0.359	0.793	0.395
AB007C0.serum.Control:AB241.albumax.Control	0.599	1	2	1	1	1	2	3	2	2	1	1	3	1	3	0.46	0.459	1.0	0.727	1.0	0.63	0.339	0.337	0.397	1.0	0.236	0.231	0.125	0.395
AB007C0.serum.Control:AB243.albumax.Control	0.554	0	2	1	2	1	2	2	2	2	2	3	2	1	3	0.0	0.459	0.233	0.307	0.466	0.247	0.198	0.197	0.397	0.336	0.482	0.473	0.742	0.395
AB007C0.serum.Control:AB246.albumax.Control	0.594	1	2	2	1	1	2	3	1	2	1	1	2	1	2	0.671	0.284	0.444	0.273	0.673	0.268	0.339	0.542	0.397	0.868	0.308	0.419	0.611	0.395
AB007C0.serum.Control:AB247.albumax.Control	0.433	1	1	1	1	1	2	3	2	2	0	1	2	1	1	0.749	0.284	0.233	0.727	0.861	0.352	0.339	0.345	0.397	0.0	0.103	0.214	0.637	0.184
AB007C0.serum.Control:AB248.albumax.Control	0.535	1	2	1	1	1	0	3	2	2	2	2	3	2	2	1.0	0.459	0.233	0.531	0.277	0.0	0.339	0.183	0.397	0.506	0.334	0.284	0.628	0.395
AB007C0.serum.Control:AB250.albumax.Control	0.651	1	1	2	1	1	1	3	2	2	1	2	2	2	3	1.0	0.284	0.486	0.851	1.0	0.37	0.339	0.183	0.268	0.669	0.671	0.635	0.742	0.181
AB007C0.serum.Control:AB251.albumax.Control	0.59	1	2	1	1	1	2	2	2	1	2	1	2	1	3	0.309	0.284	0.648	0.727	0.584	0.261	0.339	0.275	0.179	0.496	0.576	0.527	0.742	0.352
AB007C0.serum.Control:AB252.albumax.Control	0.541	1	2	2	2	1	1	3	2	2	1	1	2	2	2	0.314	0.284	0.459	0.273	0.162	0.681	0.339	0.231	0.145	0.126	1.0	0.318	0.258	0.746
AB007C0.serum.Control:AB253.albumax.Control	0.613	1	2	2	1	1	1	3	2	1	1	1	2	3	1	1.0	0.257	0.428	0.552	0.899	0.63	0.339	0.275	0.603	1.0	0.291	0.527	0.349	0.347
AB007C0.serum.Control:AB254.albumax.Control	0.612	1	2	1	1	2	2	3	2	2	2	1	2	2	1	1.0	0.459	0.767	0.273	0.396	0.37	0.339	0.498	0.48	0.233	0.881	0.527	0.59	0.25
AB007C0.serum.Control:AB255.albumax.Control	0.475	1	1	2	1	2	2	3	2	2	2	1	2	0	1	0.649	0.284	0.384	0.455	0.254	0.55	0.339	0.42	0.335	0.617	0.465	0.301	0.0	0.395
AB007C0.serum.Control:AB280.albumax.Control	0.508	1	1	2	1	1	2	3	2	1	1	1	1	2	3	1.0	0.284	0.668	0.273	1.0	0.201	0.339	0.475	0.335	0.767	0.162	0.059	0.225	0.575
AB007C0.serum.Control:AB283.albumax.Control	0.576	1	2	1	1	1	1	3	2	1	1	1	1	2	2	0.465	0.428	0.233	1.0	0.094	0.37	0.339	0.275	0.603	1.0	1.0	0.385	0.441	0.395
AB007C0.serum.Control:AB290.albumax.Control	0.633	1	1	1	2	1	2	3	2	2	2	1	2	1	3	1.0	0.284	0.233	0.542	0.542	0.381	0.339	0.183	0.397	0.442	1.0	0.324	0.513	0.358
AB007C0.serum.Control:AB291.albumax.Control	0.545	1	1	1	0	1	2	3	1	2	1	0	3	1	2	1.0	0.284	1.0	0.0	0.772	0.467	0.339	0.451	0.268	1.0	0.0	0.247	0.742	0.395
AB007C0.serum.Control:AC054N2.serum.Control	0.572	2	2	1	2	1	1	3	1	2	0	1	3	2	2	0.49	0.459	0.767	0.389	0.57	0.63	0.339	0.542	0.179	0.0	0.346	0.527	0.518	0.304
AB007C0.serum.Control:AC062N2.serum.Control	0.541	1	1	1	1	1	2	3	2	2	2	0	2	2	3	1.0	0.459	0.767	0.61	0.245	0.63	0.339	0.542	0.397	0.608	0.0	0.527	0.258	0.282
AB007C0.serum.Control:AC107N1.albumax.Control	0.618	1	1	1	1	2	1	3	2	1	1	2	2	2	2	1.0	0.296	0.122	0.273	0.46	0.63	0.339	0.286	0.335	0.616	0.256	0.527	0.573	0.589
AB007C0.serum.Control:ND2D4.albumax.Control	0.477	1	1	2	2	1	2	3	2	2	1	1	2	1	2	0.492	0.284	0.361	0.385	0.138	0.63	0.339	0.435	0.268	0.303	0.109	0.437	0.424	0.395
AB007C0.serum.Control:ND51A.albumax.Control	0.631	1	1	2	1	1	2	3	1	1	1	1	1	2	2	1.0	1.0	0.219	0.473	1.0	0.37	0.339	0.275	0.388	1.0	0.654	0.527	0.431	0.29
AB007C0.serum.Control:ND5A6.albumax.Control	0.436	0	1	2	1	2	1	2	2	1	0	2	2	1	3	0.0	0.284	0.233	0.727	0.389	0.63	0.276	0.387	0.489	0.0	0.149	0.214	0.425	0.281
AB007C0.serum.Control:ND5B12.albumax.Control	0.449	0	2	1	0	2	2	3	1	2	0	1	2	3	3	0.0	0.459	0.233	0.0	0.23	0.558	0.339	0.542	0.397	0.0	0.251	0.511	0.322	0.156
AB007C0.serum.Control:ND5B3.albumax.Control	0.592	1	3	2	1	1	3	3	1	2	1	2	1	1	4	0.736	0.395	0.293	0.693	1.0	0.325	0.339	0.275	0.607	0.231	0.531	0.786	0.124	0.255
